"y","group","x"
1,"1",-9.96172825786897
0,"1",-3.44970367208022
0,"1",2.6461822342602
0,"1",16.1375460126528
0,"1",7.32628953963776
0,"1",-11.8802195637747
0,"1",-16.6990070427255
0,"1",-9.16708243448896
0,"1",-9.40599977822088
1,"1",-5.86158888026055
0,"1",3.44414388003198
0,"1",9.28709739314547
0,"1",1.1796747623647
0,"1",3.39472560454467
0,"1",-16.9892557381548
0,"1",4.68197462721788
1,"1",7.73237845266559
1,"1",-7.2223978958088
2,"1",-4.42764464933003
1,"1",-1.89858886133372
1,"1",-4.17308947966993
0,"1",2.69531610485591
1,"1",-5.44926444007201
0,"1",-3.95110921337423
0,"1",-6.48678267120672
0,"1",7.02724527316929
0,"1",-11.0005584819837
0,"1",8.02074632776859
0,"1",2.2853055859698
0,"1",-0.592347839939333
1,"1",1.81319429122175
0,"1",22.2993046246085
1,"1",4.24577515240138
0,"1",11.935782744699
0,"1",6.01738636574886
0,"1",-1.23654971998397
0,"1",-12.7005452665782
0,"1",10.8032679433465
0,"1",2.6918109707332
0,"1",4.10604194270995
1,"1",3.94270599753456
0,"1",-1.93519024288217
0,"1",-2.8091022845051
0,"1",-6.23367377167392
0,"1",-21.5660671498173
0,"1",-14.2584744028314
0,"1",15.8287341002254
0,"1",-21.2659810978818
0,"1",3.53854860845831
1,"1",5.09344078151371
1,"1",-9.39591333470426
0,"1",9.20801963396593
0,"1",-4.61397612618434
1,"1",0.429630073257548
0,"1",12.5358929743155
0,"1",-3.89249213317699
0,"1",-1.21651052501608
0,"1",11.6796163507608
0,"1",-0.636538353548621
0,"1",-3.78745374603851
0,"1",10.272063216351
0,"1",-3.84413835812765
0,"1",12.5610264582741
0,"1",-2.66568452512371
0,"1",5.24393649488088
0,"1",-24.0860641608992
0,"1",-12.6061110849108
0,"1",29.7373599973107
2,"1",7.71099787189515
1,"1",10.4491480068594
2,"1",2.51043197213682
0,"1",-0.121936461614827
0,"1",-24.0874099817117
0,"1",1.09183008984669
0,"1",-4.50488917884181
1,"1",12.4171011988637
1,"1",-3.65387992205291
0,"1",12.5633875008154
0,"1",6.64736539916099
0,"1",6.62952737492143
0,"1",-6.59779158272958
0,"1",-17.0855644489732
0,"1",4.01291371248066
0,"1",4.10634775943709
0,"1",-13.7357748734374
0,"1",-0.725243553067822
1,"1",-3.06009545806853
0,"1",0.483127188788605
0,"1",-6.22471364132044
0,"1",-2.7314540582538
1,"1",-10.75512643545
0,"1",9.17762324055234
2,"1",-4.30599799776442
0,"1",-5.93542844537763
1,"1",6.10991687514154
1,"1",-0.948197946730341
0,"1",-4.0834590520166
0,"1",12.0729476851055
0,"1",8.87361480733925
0,"1",-10.7591829762708
1,"1",-5.17372715920031
0,"1",8.83792225973235
1,"1",-14.916449025214
0,"1",-10.0768223908288
0,"1",-10.5374196594003
0,"1",-10.2514645000897
0,"1",-11.5634578082222
0,"1",-1.27603560016744
1,"1",12.9490629424139
1,"1",-9.36051786607231
0,"1",-9.21454156306566
0,"1",9.85296408813854
1,"1",-18.1253419506837
0,"1",-9.41919118199774
1,"1",7.50068956210174
0,"1",5.47742206646866
0,"1",9.75651598044113
0,"1",1.55439376488619
0,"1",13.645727921065
0,"1",-1.95487610572085
0,"1",-0.974256668322164
0,"1",-3.21944892905606
0,"1",2.94339943417332
0,"1",-18.1164979696341
0,"1",-1.34725094765045
0,"1",-8.38972105580486
1,"1",2.5057175458831
0,"1",7.35152656073535
0,"1",-3.87234237795888
0,"1",5.15097035019157
0,"1",1.59294378138878
0,"1",10.0221456185319
1,"1",-5.28394420044194
0,"1",-15.6440999053281
0,"1",5.88304285667085
1,"1",-1.67990774963458
1,"1",5.75421104504368
0,"1",-0.286571978586795
1,"1",9.02012264895208
0,"1",-5.76959962987018
0,"1",2.25933305981782
0,"1",5.17531896698946
0,"1",-5.71519977162569
2,"1",7.71555150269187
0,"1",9.94394166390921
0,"1",-21.647027520959
0,"1",-6.30868484100423
0,"1",0.256044169448995
0,"1",15.4574282990417
0,"1",-10.1546537355336
1,"1",9.77621515112253
0,"1",11.7529645882563
1,"1",-8.89438148415364
0,"1",-2.04676119526562
0,"1",-1.27892999650332
0,"1",3.56411663862963
0,"1",-17.4549543808273
0,"1",-29.8870398457329
0,"1",8.47873702418702
0,"1",0.33436255318928
0,"1",-2.32699512004256
2,"1",3.09954726804519
1,"1",1.34419707156854
1,"1",8.4641736019206
1,"1",-19.9611172730786
0,"1",-16.1420288066662
1,"1",15.2289620096409
1,"1",-15.0524653211719
0,"1",-15.6347355529642
0,"1",-0.239713713627717
0,"1",0.592239800421452
0,"1",-13.1609109251733
0,"1",-3.77464230516054
0,"1",5.19162311976278
1,"1",-5.46230119801505
1,"1",-0.622975826458861
1,"1",12.0054945681436
1,"1",-6.90967856025282
1,"1",4.97875201503707
0,"1",-15.3779210976732
1,"1",-4.74055292350707
0,"1",18.5738781023183
0,"1",3.81355433567939
1,"1",9.07700155058662
0,"1",12.2502761617009
0,"1",-0.953593769884354
0,"1",0.373506257061922
0,"1",10.0790794663928
1,"1",2.15246582749554
1,"1",-9.35175542587289
0,"1",-4.42580137904473
0,"1",3.45770662386967
0,"1",-1.32725038825562
0,"1",-5.85427661025713
0,"1",0.506735045816672
1,"1",-2.21941101166246
0,"1",11.1259940717537
0,"1",-1.60494207019258
0,"1",11.1282262143699
0,"1",-9.73950148201751
1,"1",-4.44771180638513
0,"1",-15.400017309838
0,"1",0.360522435573907
0,"1",-5.0502913531614
2,"1",-23.0162585185864
1,"1",-6.27100929577198
0,"1",-13.0165870952758
0,"1",2.84270185595958
0,"1",-3.08472762524098
2,"1",-17.3821778949215
1,"1",2.18538903837784
2,"1",-3.26491153946056
0,"1",21.8945601028569
0,"1",5.32882071695235
2,"1",-5.18580691404766
0,"1",3.65965416151719
2,"1",-0.407291710420978
0,"1",3.96810022051886
2,"1",20.1183858176582
0,"1",-5.27539359580319
0,"1",5.39424224387136
1,"1",11.4680983189331
2,"1",-8.20594038781739
0,"1",-12.3791315098401
1,"1",-2.58954177049884
0,"1",0.7333506954395
3,"1",3.04105782545061
0,"1",5.09523785026789
0,"1",-8.40800640917428
0,"1",15.5409283248655
0,"1",14.2948343382702
0,"1",-9.33701947072587
0,"1",3.32556677762805
0,"1",3.94792308077042
0,"1",-7.90196438178934
0,"1",6.84825865510423
0,"1",0.578537860834863
0,"1",20.6863113795567
0,"1",-11.6998018296034
0,"1",-9.71673508190648
1,"1",13.3949111899575
0,"1",-2.07687268851371
0,"1",5.98566465629388
0,"1",-10.4428537852259
1,"1",9.73386770681471
1,"1",3.81790706270266
0,"1",6.98450693437923
0,"1",-6.50509846152671
0,"1",4.58167869399758
0,"1",1.39153477174557
1,"1",2.78322515410607
0,"1",2.84862323728988
0,"1",6.36911906366374
1,"1",-4.16191793206445
0,"1",15.2847247235095
0,"1",-7.75787005235596
0,"1",-9.46646679285052
0,"1",4.78366756974992
0,"1",0.695555941095843
0,"1",-9.22356979014353
0,"1",1.29743360125946
0,"1",-1.98806607147762
1,"1",-8.79598345970373
0,"1",3.0175220792094
1,"1",14.2862995951566
1,"1",11.4284328659601
0,"1",25.9859970925815
1,"1",6.14915022752803
1,"1",-6.09278478763309
0,"1",-1.47483389921606
0,"1",6.38650451285604
0,"1",-9.48302224662075
0,"1",-8.60605651825136
0,"1",-8.5066863679419
0,"1",2.02309602610809
0,"1",3.23509656941662
0,"1",-5.97339382212286
1,"1",-1.13857362324541
0,"1",14.7813681897761
0,"1",-4.56388633360693
0,"1",-4.66638339904671
0,"1",12.092877041492
0,"1",0.787383143763029
0,"1",4.83905463286984
0,"1",13.4296773856887
0,"1",7.89113418349445
0,"1",4.46296714115267
0,"1",-2.22618527927114
0,"1",-6.55899847807895
0,"1",7.86774206731751
0,"1",-6.84542735692402
0,"1",3.6262758516035
0,"1",-4.78567782659978
0,"1",0.00010740135983627
0,"1",7.36360543345467
1,"1",2.42207289130656
0,"1",-3.49201027608039
0,"1",-2.92282658689116
0,"1",15.1200785614525
1,"1",-25.9266200256597
0,"1",5.59924299959066
0,"1",-19.8319709898145
1,"1",-2.45422593297675
1,"1",-8.29907585144311
0,"1",-2.75654402769189
0,"1",22.8290331598281
2,"1",17.4081432382927
2,"1",-0.113252725354552
0,"1",-11.2669658686383
0,"1",6.97316546590558
0,"1",7.23500966920291
1,"1",-13.4888611721296
0,"1",5.2726994189464
0,"1",-7.56590816141784
2,"1",-6.96585911231008
0,"1",-10.8769580036999
0,"1",0.169419434497877
0,"1",-12.3059898488588
0,"1",-17.9109802974636
0,"1",-19.4057561869792
0,"1",0.604580221171757
1,"1",7.74228193300816
0,"1",-7.04959563479479
0,"1",-5.00562423025336
0,"1",6.36255649264443
0,"1",1.72411122360067
0,"1",14.7571025435746
0,"1",-1.57983283162381
1,"1",-3.26221288340147
0,"1",19.4542383897869
0,"1",-1.17065568448597
0,"1",-11.8167398227694
0,"1",5.93781468035214
0,"1",0.826228926472075
1,"1",4.0326507248391
1,"1",4.89675230652951
1,"1",14.5869967181399
2,"1",11.891619245219
0,"1",-0.880575516809693
0,"1",3.45810184892336
0,"1",6.97537687728627
0,"1",3.65803316342318
0,"1",-0.241048204960309
0,"1",12.0695368818684
1,"1",6.70418339251943
0,"1",-4.02001997138929
0,"1",-6.63147311568495
0,"1",-7.6551606841809
0,"1",-12.0606669737654
1,"1",5.92450067329999
1,"1",-3.20719442734877
0,"1",0.444975627364723
1,"1",-9.7680702754354
2,"1",0.329875647792403
0,"1",-23.6124178081925
0,"1",-19.3258156308773
0,"1",9.8323526365945
0,"1",-15.1590809340488
0,"1",-4.55800875913395
0,"1",-11.6100139929192
0,"1",-5.94325527307429
0,"1",1.00040795712841
0,"1",15.1936358009146
0,"1",12.977545438562
0,"1",1.87034117866573
0,"1",-4.81832431170537
0,"1",2.26983569652343
0,"1",-8.71646675159218
0,"1",0.467568019167525
0,"1",11.4532467850691
0,"1",-4.20803020231047
0,"1",-4.82332826219763
0,"1",7.48369671692385
0,"1",3.19517265004881
0,"1",4.06835070020156
0,"1",7.9156203986047
1,"1",-0.97561086129949
0,"1",-21.9430891038805
0,"1",6.61963408281964
1,"1",-13.215987175327
0,"1",3.39475448794039
0,"1",5.98108845754768
0,"1",-0.495580478162839
1,"1",1.52658554032609
0,"1",10.7919795861271
1,"1",7.46646880847285
1,"1",11.6993847800363
0,"1",-11.5279072270268
1,"1",-8.42039499181096
1,"1",3.30639898113587
0,"1",-0.0927686795501582
0,"1",-5.31192596634878
0,"1",8.32696325254513
0,"1",-0.845948820426675
2,"1",8.8105351279328
0,"1",-8.08809765538798
0,"1",2.13575780352308
0,"1",-6.37108283376902
0,"1",-11.7449769670198
0,"1",7.44639034159208
1,"1",5.23929518883956
0,"1",-12.2157527238038
0,"1",2.86980792508092
0,"1",-2.364678829475
0,"1",-10.6560843300757
0,"1",1.68527432873055
1,"1",4.5642796310922
2,"1",0.501118816801827
1,"1",12.4171664946148
0,"1",8.01553919815071
0,"1",-13.2956993895145
0,"1",18.0816930706577
1,"1",8.14656952149954
0,"1",5.66744921899857
0,"1",11.5252820259268
0,"1",-12.5677575861302
0,"1",0.700904843904771
0,"1",-15.5469860192611
0,"1",6.94264485513136
0,"1",1.40737200914703
0,"1",-4.61140977166547
0,"1",2.33867031253614
1,"1",10.8149220239949
0,"1",3.91833939764029
0,"1",2.9141591846816
0,"1",10.0122142866246
0,"1",21.4878241906124
0,"1",6.6445828504641
1,"1",-8.10777867474615
0,"1",6.82146708486792
0,"1",11.7653154420886
0,"1",4.02177142001715
0,"1",-7.66106502288754
0,"1",-9.43152533577837
0,"1",0.0359438101194774
0,"1",-12.7762579448469
1,"1",4.4594285567051
0,"1",8.67865360752717
0,"1",4.63261612865132
0,"1",-9.996389727756
1,"1",-2.63220602399276
0,"1",17.3161789331498
1,"1",-21.2464232897874
1,"1",-3.82895766308368
0,"1",-1.79831577002045
0,"1",9.73149442021906
1,"1",-5.22765222052654
0,"1",-1.90565315129537
0,"1",-3.71121938763205
2,"1",3.5591651765134
0,"1",-12.0345900197977
0,"1",20.8018609889321
0,"1",-3.15441925662073
0,"1",-2.88992991424896
0,"1",-3.86065433102462
1,"1",-2.06650134021538
0,"1",-0.503262140930147
1,"1",-3.34840896793008
0,"1",4.26869972643389
1,"1",-0.555341692965128
1,"1",-19.1492016080094
0,"1",-9.02013352269888
0,"1",-4.66024064794334
0,"1",19.8918877248678
1,"1",2.92485992893516
0,"1",-11.4912797531805
0,"1",18.7076369904231
1,"1",4.9582696160109
0,"1",18.0943242159343
1,"1",-2.58818311370639
0,"1",4.33355188311806
0,"1",-12.4067026021006
0,"1",8.30619483748236
1,"1",-7.37721736575309
0,"1",-5.84495878795779
0,"1",13.4019393782814
0,"1",-8.47093359651076
1,"1",-10.56604450862
0,"1",7.13800738731379
0,"1",-7.16475134084598
1,"1",8.9050303245657
0,"1",18.9648264296911
0,"1",16.4457630985578
1,"1",3.53500107088262
1,"1",-0.860899691109044
0,"1",6.66295344539991
1,"1",10.2177957622745
0,"1",7.14090163326871
0,"1",6.81189579286512
0,"1",-2.81857341369602
0,"1",-22.4350973558875
1,"1",-0.675473368924169
0,"1",-8.34585258615201
1,"1",11.1133907192543
0,"1",1.64982218779692
0,"1",7.5452938925374
0,"1",6.03565707787276
0,"1",-12.2765441666797
0,"1",5.98746070008158
0,"1",6.53600366668365
0,"1",2.64368242887396
0,"1",-8.4130103866308
0,"1",11.2362926451642
1,"1",-15.2073572169765
0,"1",13.3413956212277
0,"1",9.82118943640979
4,"2",-2.83966244101509
0,"2",16.8364655015391
2,"2",2.49109073269392
3,"2",-5.69073099975415
0,"2",8.26548781648256
0,"2",1.89570854188964
2,"2",-17.2286226102823
0,"2",-2.62961957149944
2,"2",-14.7273179193823
1,"2",-5.50075826599778
1,"2",-4.08107564759841
0,"2",12.2176493082482
2,"2",-13.2577273257082
2,"2",0.92625919843637
0,"2",1.78374303908064
1,"2",-3.95642283856249
1,"2",-6.69818370222827
2,"2",6.67716879369454
2,"2",4.27713267484283
0,"2",2.18930621626717
1,"2",2.38280581334746
3,"2",14.7901368003418
1,"2",8.88310418404929
1,"2",-3.12215027729916
1,"2",-1.33169353816975
1,"2",-2.46789677966533
1,"2",11.091611515813
0,"2",-3.66744112340303
0,"2",-9.82471681033014
0,"2",5.27153030649542
0,"2",8.74005522886626
2,"2",6.15350888130896
3,"2",9.40983597717741
0,"2",1.47905066772128
1,"2",-15.6358852255798
2,"2",3.23579462788703
2,"2",9.93672980653235
2,"2",6.43575469332259
0,"2",-6.14604939902977
1,"2",7.12868256937691
2,"2",11.9031568986053
2,"2",18.049698281126
1,"2",11.5696048018218
1,"2",1.05351682456163
2,"2",8.41469248072601
0,"2",11.9971426020932
2,"2",8.83380727984437
0,"2",5.90536047223899
0,"2",9.06263075679577
0,"2",-14.4974676342964
2,"2",-2.30303979657879
2,"2",17.1735779344317
0,"2",6.31394954629445
1,"2",-6.17125713210274
1,"2",-3.03864828455749
0,"2",-9.19252466978865
4,"2",14.8556586945808
1,"2",-15.7670716540606
2,"2",16.2314348044995
1,"2",-12.5789288855287
1,"2",13.7221132316559
0,"2",20.2046188359919
0,"2",4.04754122791706
1,"2",1.33302627397587
2,"2",-2.76728673256472
1,"2",12.3823216573674
1,"2",13.9705395343041
1,"2",-0.375124670667314
0,"2",-8.99067077361069
1,"2",10.5652727186443
1,"2",1.16441480058531
0,"2",-0.724495843590455
3,"2",2.20494200245
1,"2",-4.20548082727868
1,"2",0.447963625856195
0,"2",27.8302486750563
3,"2",9.01606703197085
0,"2",-4.1916553165177
4,"2",4.50673260435291
0,"2",-10.205547343551
1,"2",-11.6747842021343
0,"2",-8.02315270794749
0,"2",-5.91810955361822
0,"2",-2.41598320959063
2,"2",-16.4652742810188
0,"2",2.05542218520594
2,"2",6.29576751735426
0,"2",11.5801767986476
2,"2",-12.218454910387
0,"2",0.598332453886183
2,"2",5.0594039504163
2,"2",1.6235916560983
1,"2",-16.9578921645516
0,"2",21.0839267737704
1,"2",7.31139930989017
3,"2",-0.316208489410355
2,"2",-7.98182276752707
1,"2",4.22120876819381
1,"2",15.3078663015578
0,"2",15.0415795763573
2,"2",1.59749330945887
0,"2",-4.5335287861514
1,"2",0.945279366965722
2,"2",-10.612383036928
3,"2",7.53207766857694
2,"2",2.35058576908098
2,"2",-8.8281734955056
3,"2",20.0940866009923
3,"2",-5.26676979254423
2,"2",-8.15842862865537
2,"2",-8.06792347404195
0,"2",-4.76027574922686
1,"2",2.33274819287996
2,"2",-1.9827830288369
2,"2",13.8638027204304
1,"2",-11.207246829224
3,"2",11.2820585089654
4,"2",-2.18996390726661
1,"2",-5.60466271931275
1,"2",-9.12752943064378
1,"2",-0.467235758727039
3,"2",-8.07939942892475
2,"2",-8.37786419499495
0,"2",11.265893029939
3,"2",16.1996705074563
1,"2",-5.65563874046473
1,"2",-1.72159310673499
1,"2",-11.1852784718056
4,"2",-1.743544251306
0,"2",3.86529615632214
3,"2",1.29085853389318
1,"2",-2.29450739997702
1,"2",-6.48462449804909
0,"2",1.30957525567225
1,"2",-17.3548593673908
2,"2",-7.07821908765403
0,"2",7.1119219924411
0,"2",-6.70503000308908
0,"2",-22.5235043943119
4,"2",-14.0441314713732
2,"2",13.741916707705
2,"2",16.7929924924903
3,"2",-16.420021355449
1,"2",5.07621997954361
0,"2",-3.25456004519015
2,"2",-5.25877162478667
2,"2",5.48108928770576
2,"2",4.75010845357297
2,"2",-3.103954626433
1,"2",-6.06797323564943
1,"2",-2.71303864854017
1,"2",-5.10769664351785
2,"2",-13.6152143338161
1,"2",10.6858982918375
2,"2",-11.4827006465681
0,"2",-6.074328800176
1,"2",-3.80050740672003
2,"2",-11.3126905359509
0,"2",-7.18990406569363
0,"2",10.2393293603278
2,"2",6.62873697912936
1,"2",14.2671749965536
1,"2",9.92554320292609
0,"2",-8.84332586224857
3,"2",7.49277108988095
1,"2",-14.1225165018171
1,"2",11.8591333881033
2,"2",13.8073558931117
2,"2",-0.217189298526265
0,"2",-5.48686682856694
3,"2",1.00472485709794
2,"2",3.44413254590571
0,"2",-8.55647726933514
2,"2",11.5879206061589
2,"2",7.72251233152594
1,"2",8.84452825944255
0,"2",-2.83832146415598
1,"2",0.292151621931704
1,"2",7.11933124729316
1,"2",3.05546968028092
3,"2",8.50144209332717
1,"2",5.1191347920974
0,"2",2.3257511315569
3,"2",-2.05263143137505
3,"2",2.79350561033843
0,"2",-14.4709089549779
1,"2",-8.07669222327188
0,"2",7.70126064512075
1,"2",-17.6585631194596
3,"2",8.53848868531605
1,"2",0.936485968999592
3,"2",-9.39831553313578
2,"2",6.38568081286383
0,"2",1.57763993867265
0,"2",-9.52622748464417
0,"2",-6.12588282485729
2,"2",-9.13209254987848
2,"2",21.0295372851928
1,"2",-10.5430502351292
3,"2",-19.2728489368128
3,"2",9.87885128219472
0,"2",10.6293285063061
1,"2",5.2875961259961
2,"2",9.68555320382905
2,"2",10.2298761081762
2,"2",6.84263394701526
1,"2",1.32428158530733
2,"2",9.59808052263038
2,"2",-3.81721507836604
1,"2",-3.37528149277017
0,"2",-9.46313925576125
1,"2",-11.5954511088882
3,"2",4.70739925694479
1,"2",-0.729441264205934
0,"2",-9.67212424777468
2,"2",3.864986347571
2,"2",-1.78660186404536
3,"2",-6.44746416832625
1,"2",-2.73177787612866
1,"2",-2.3615271726826
3,"2",0.352126639920524
0,"2",0.563267826468273
1,"2",5.00679891657373
0,"2",-1.05517241969537
1,"2",-5.14781551244195
2,"2",2.46133526180701
0,"2",-7.53479768246901
0,"2",-1.47061593139381
0,"2",4.76027005321573
2,"2",-4.53128194296506
0,"2",11.0482638572692
1,"2",-7.17356381376142
0,"2",1.63263961135515
2,"2",-7.82811732417249
2,"2",-12.4683637185708
2,"2",-4.61344718705244
1,"2",10.0886111888021
0,"2",-1.38940799980522
0,"2",-3.21748011209909
0,"2",11.1283487714654
1,"2",6.78158562156817
4,"2",8.28534535173663
1,"2",6.04417006720721
1,"2",3.02107535661606
1,"2",-3.10755427360911
1,"2",3.83896945256003
0,"2",-11.0347404304296
2,"2",-0.344445556404401
1,"2",3.66614150971771
2,"2",3.86583411224342
0,"2",-0.327287075487157
1,"2",-13.4206320692241
1,"2",3.01924683677846
3,"2",7.50163884920771
4,"2",12.3522669657948
0,"2",-11.278108856262
0,"2",0.192219114416638
1,"2",2.79250107664866
0,"2",6.51089051921905
2,"2",-0.307019886628165
0,"2",1.51563467619219
1,"2",4.11642420958573
2,"2",1.91871956866806
0,"2",-26.9663687549991
1,"2",-0.366052916295873
1,"2",2.51450354451406
0,"2",8.29018295478911
2,"2",-7.51403010939826
2,"2",10.1830702338641
3,"2",-8.53894874081539
1,"2",12.5235084836671
0,"2",-2.65633050200485
1,"2",4.5545866751799
1,"2",26.1579621431201
2,"2",0.286956500427513
2,"2",-7.69710106414615
0,"2",6.78790368379269
0,"2",9.35364574209137
1,"2",21.7419310423561
3,"2",13.4598912134537
0,"2",-6.87319136304049
0,"2",2.73088711987235
0,"2",3.90383899322324
1,"2",-0.187384732461837
1,"2",-13.4257177532655
0,"2",-21.1955486845999
0,"2",5.81694534810489
1,"2",3.72249697655392
1,"2",7.70711922428933
2,"2",-13.7123556059339
2,"2",-0.0504646671077147
3,"2",-11.8526211838563
4,"2",-0.0776445425309301
3,"2",-0.27740143020297
1,"2",-15.1545707650582
2,"2",5.9734945942363
4,"2",-14.8629915199188
1,"2",4.81233901627017
1,"2",1.92739781185927
2,"2",6.18716540284227
0,"2",1.64929006558371
4,"2",-12.7565564030045
0,"2",6.79263587415353
0,"2",7.99963804848736
1,"2",-6.24534475507277
2,"2",-16.7398195135829
0,"2",3.11680270310401
1,"2",22.2090911072904
1,"2",3.00327614725698
0,"2",-8.82906778585019
2,"2",-22.1298251546961
2,"2",-20.7891551202717
2,"2",9.87421520474886
1,"2",2.76435676006027
1,"2",-10.746465721229
1,"2",10.888336459926
0,"2",12.6746103416379
1,"2",8.41981339504579
1,"2",4.71938340834129
0,"2",-7.30897924128113
2,"2",-9.14664290661879
3,"2",-13.3348830210194
1,"2",13.1603188436489
1,"2",13.2509670051745
3,"2",9.14465600183834
2,"2",-11.6012684310709
1,"2",-4.85279898834063
1,"2",-4.38641413554756
1,"2",-10.4304256556211
2,"2",2.83379710102513
1,"2",2.78583398880638
1,"2",-8.36779249343711
1,"2",-9.35775121316632
1,"2",-3.94301871040882
0,"2",1.69152790577646
2,"2",-17.6948729841606
1,"2",-8.19484566209936
1,"2",-8.04693545226783
1,"2",-13.9589482521744
2,"2",-0.991674635657146
1,"2",1.40593537678777
2,"2",-2.53148324411778
1,"2",-11.0152950108402
1,"2",-3.00060466535193
0,"2",0.0170493312144464
1,"2",-10.166578869292
0,"2",-2.38184041593239
1,"2",4.16666734512635
1,"2",1.24483371047826
4,"2",-4.14989329118963
0,"2",-5.96281310945333
0,"2",-2.16006812312853
1,"2",-3.83134674739811
2,"2",-1.28094163996628
0,"2",-9.34605657777752
1,"2",4.90622062430716
0,"2",-0.62174349494936
2,"2",12.3376138164421
2,"2",24.7267635272499
1,"2",-3.56030553221752
0,"2",-0.406637780489066
0,"2",2.08251868322948
1,"2",8.39236309773083
1,"2",-7.29357726916742
3,"2",-2.88054051450368
5,"2",6.29495262566293
1,"2",-1.6056531386268
0,"2",-9.08706849605617
0,"2",6.13864974605302
1,"2",6.21434084376447
3,"2",13.1404293321683
1,"2",-1.36215283702381
1,"2",-9.62225625867295
2,"2",7.011558071565
1,"2",4.25258917502557
1,"2",-7.04371006907818
1,"2",1.22901052839839
0,"2",3.59786097197037
0,"2",-3.79869719023096
0,"2",16.79217836637
3,"2",4.96567753583896
2,"2",-3.02478084885735
0,"2",2.7196152375071
3,"2",-8.11735603116742
1,"2",6.88553984854101
1,"2",7.0858150115045
1,"2",12.9766783300427
0,"2",0.17186871903373
3,"2",9.40876893383578
1,"2",-3.3628804749928
2,"2",-5.78743973621684
1,"2",-7.09915054766313
1,"2",0.247445004218324
3,"2",-2.75702262398395
0,"2",9.37637114895202
2,"2",-3.75125064149476
4,"2",0.168439293296683
1,"2",-0.20813773954825
1,"2",-3.50733099707905
2,"2",-16.8209445892939
1,"2",14.906903472534
2,"2",-4.68632177388384
2,"2",5.4713217872637
1,"2",3.90607630758036
1,"2",-6.34267263326474
1,"2",1.21637159825013
1,"2",-16.3528691577797
1,"2",1.50768567574747
0,"2",2.43887749848878
0,"2",5.0969336856527
1,"2",-4.42154099304452
4,"2",4.4497331949178
2,"2",-16.8315442857692
2,"2",11.3753254143042
1,"2",-5.94746631347801
1,"2",-1.86559814400276
4,"2",5.23500303914563
0,"2",-2.88837069275593
1,"2",-9.83487319481945
0,"2",-11.904801756397
1,"2",18.6905794929807
1,"2",1.77662801302288
1,"2",3.00292428971016
1,"2",4.50426460555499
2,"2",13.2485916928687
0,"2",-18.0514681357015
0,"2",-2.54457205492013
3,"2",6.74556747813769
2,"2",9.31285414158943
3,"2",10.0483891532871
2,"2",-13.6950476526176
1,"2",-1.85401614395169
0,"2",-3.53807791947638
0,"2",6.19803939675119
1,"2",-8.75172907909681
2,"2",-5.86508671720762
0,"2",11.092576755064
1,"2",7.98499709674824
1,"2",1.67006362371849
3,"2",4.65227399535113
